lat1,lon1,lat2,lon2,weight,type
40.739864,-73.986599,40.743070,-73.984264,0.407166,MST
40.742216,-73.948916,40.744065,-73.949724,0.216575,MST
40.693342,-73.928814,40.689630,-73.922270,0.689041,MST
40.667883,-73.950683,40.669847,-73.950466,0.219152,MST
40.667883,-73.950683,40.662742,-73.950850,0.571827,MST
40.698664,-73.919711,40.699430,-73.912385,0.623441,MST
40.698664,-73.919711,40.703811,-73.918425,0.582497,MST
40.680303,-73.995048,40.686145,-73.990862,0.739304,MST
40.680303,-73.995048,40.673580,-73.995959,0.751501,MST
40.820421,-73.936245,40.823880,-73.936470,0.385089,MST
40.820421,-73.936245,40.818375,-73.927351,0.782239,MST
40.619589,-73.998864,40.624842,-73.996353,0.621364,MST
40.755983,-73.986229,40.755290,-73.987495,0.131564,MST
40.592374,-73.788522,40.590927,-73.796924,0.727462,MST
40.592374,-73.788522,40.592943,-73.776013,1.058108,MST
40.678024,-73.891688,40.674542,-73.896548,0.563812,MST
40.714565,-73.944053,40.711926,-73.940670,0.409157,MST
40.691324,-73.867139,40.689941,-73.872550,0.481437,MST
40.691324,-73.867139,40.692435,-73.860010,0.613617,MST
40.588034,-73.813641,40.590927,-73.796924,1.447781,MST
40.588034,-73.813641,40.608382,-73.815925,2.270797,MST
40.662549,-73.908946,40.663515,-73.902447,0.558599,MST
40.662549,-73.908946,40.661453,-73.916327,0.634394,MST
40.681711,-73.837683,40.684331,-73.832163,0.549113,MST
40.702566,-73.816859,40.709179,-73.820574,0.799235,MST
40.702566,-73.816859,40.700492,-73.828294,0.991159,MST
40.655144,-74.003549,40.660397,-73.998091,0.743743,MST
40.867760,-73.897174,40.866978,-73.893509,0.320217,MST
40.783934,-73.979917,40.788644,-73.976218,0.609324,MST
40.724329,-73.997702,40.725297,-73.996204,0.165895,MST
40.848828,-73.868457,40.841894,-73.873488,0.879528,MST
40.723402,-73.989938,40.720280,-73.993915,0.482537,MST
40.737015,-73.877223,40.733106,-73.869229,0.801619,MST
40.625039,-73.960803,40.629270,-73.961639,0.475726,MST
40.588849,-74.096090,40.596612,-74.087368,1.134676,MST
40.706870,-73.953431,40.712792,-73.951418,0.680005,MST
40.706870,-73.953431,40.706092,-73.950308,0.277096,MST
40.675345,-73.903097,40.676992,-73.898654,0.417044,MST
40.734789,-73.990730,40.734673,-73.989951,0.066891,MST
40.734789,-73.990730,40.735736,-73.990568,0.106183,MST
40.615140,-73.974197,40.620769,-73.975264,0.632362,MST
40.615140,-73.974197,40.611815,-73.981848,0.744164,MST
40.663515,-73.902447,40.658733,-73.899232,0.596894,MST
40.663515,-73.902447,40.664038,-73.900571,0.168582,MST
40.850410,-73.905227,40.848480,-73.911794,0.592584,MST
40.850410,-73.905227,40.853453,-73.907684,0.396481,MST
40.751730,-73.855334,40.754622,-73.845625,0.878774,MST
40.755290,-73.987495,40.755477,-73.987691,0.026550,MST
40.755290,-73.987495,40.754672,-73.986754,0.092833,MST
40.713243,-74.003401,40.713065,-74.004131,0.064633,MST
40.732849,-73.986122,40.734673,-73.989951,0.381080,MST
40.732849,-73.986122,40.730054,-73.991070,0.520014,MST
40.732849,-73.986122,40.730953,-73.981628,0.433400,MST
40.690545,-73.985065,40.688484,-73.985001,0.229236,MST
40.755477,-73.987691,40.757308,-73.989735,0.266632,MST
40.707220,-74.013342,40.707557,-74.011862,0.130258,MST
40.707220,-74.013342,40.707513,-74.013783,0.049429,MST
40.689941,-73.872550,40.683194,-73.873785,0.757424,MST
40.869444,-73.915279,40.874561,-73.909831,0.730467,MST
40.581011,-73.974574,40.589620,-73.974250,0.957668,MST
40.707557,-74.011862,40.706476,-74.011056,0.138073,MST
40.620769,-73.975264,40.625322,-73.976127,0.511483,MST
40.709179,-73.820574,40.714441,-73.831008,1.056296,MST
40.858985,-73.855359,40.869526,-73.846384,1.394076,MST
40.589620,-73.974250,40.592721,-73.978230,0.481494,MST
40.827905,-73.925651,40.827994,-73.925831,0.018092,MST
40.827905,-73.925651,40.833771,-73.918440,0.890807,MST
40.846810,-73.832569,40.852462,-73.828121,0.731402,MST
40.627915,-74.075162,40.636949,-74.074835,1.004914,MST
40.829521,-73.874516,40.828584,-73.879159,0.404304,MST
40.808719,-73.907657,40.805368,-73.914042,0.653937,MST
40.865491,-73.927271,40.860531,-73.925536,0.570499,MST
40.686145,-73.990862,40.688484,-73.985001,0.558443,MST
40.683666,-73.978810,40.684359,-73.977666,0.123463,MST
40.692338,-73.987342,40.692404,-73.990151,0.236941,MST
40.677050,-73.972367,40.680829,-73.975098,0.479176,MST
40.646292,-73.994324,40.640914,-73.994304,0.598009,MST
40.688873,-73.960070,40.688089,-73.966839,0.577350,MST
40.743070,-73.984264,40.746081,-73.982076,0.382194,MST
40.752039,-73.928781,40.752882,-73.932755,0.347624,MST
40.670343,-73.959245,40.670682,-73.958131,0.101232,MST
40.898379,-73.854376,40.903125,-73.850620,0.614941,MST
40.796092,-73.961454,40.800603,-73.958161,0.573095,MST
40.823880,-73.936470,40.827994,-73.925831,1.005290,MST
40.823880,-73.936470,40.824783,-73.944216,0.659462,MST
40.826551,-73.950360,40.822008,-73.953676,0.577093,MST
40.826551,-73.950360,40.824783,-73.944216,0.553084,MST
40.710197,-74.007691,40.709416,-74.006571,0.128272,MST
40.710197,-74.007691,40.710374,-74.007582,0.021720,MST
40.710197,-74.007691,40.710368,-74.009509,0.154410,MST
40.624842,-73.996353,40.620671,-73.990414,0.682897,MST
40.624842,-73.996353,40.626472,-73.996895,0.186931,MST
40.748973,-73.937243,40.752882,-73.932755,0.576067,MST
40.748973,-73.937243,40.750582,-73.940202,0.306822,MST
40.761820,-73.925508,40.766779,-73.921479,0.647454,MST
40.855225,-73.929412,40.859022,-73.934180,0.582286,MST
40.855225,-73.929412,40.849505,-73.933596,0.726896,MST
40.855225,-73.929412,40.860531,-73.925536,0.674062,MST
40.599300,-73.955929,40.608670,-73.957734,1.052981,MST
40.660397,-73.998091,40.665414,-73.992872,0.710632,MST
40.795020,-73.944250,40.790600,-73.947478,0.561603,MST
40.732338,-74.000495,40.733422,-74.002906,0.236216,MST
40.732338,-74.000495,40.732338,-74.000495,0.000000,MST
40.822181,-73.896736,40.824073,-73.893064,0.373802,MST
40.533674,-74.191794,40.525507,-74.200064,1.145960,MST
40.785868,-73.968916,40.788644,-73.976218,0.687901,MST
40.785868,-73.968916,40.781433,-73.972143,0.563041,MST
40.711835,-74.012188,40.712582,-74.009781,0.219220,MST
40.661614,-73.962246,40.655292,-73.961495,0.705823,MST
40.878663,-73.838591,40.869526,-73.846384,1.208952,MST
40.713282,-74.006978,40.713065,-74.004131,0.241167,MST
40.713282,-74.006978,40.713051,-74.008811,0.156613,MST
40.853453,-73.907684,40.858407,-73.903879,0.637067,MST
40.620671,-73.990414,40.617410,-73.985026,0.581630,MST
40.754672,-73.986754,40.754222,-73.984569,0.190727,MST
40.754672,-73.986754,40.749719,-73.987823,0.558061,MST
40.841894,-73.873488,40.840295,-73.880049,0.579856,MST
40.677044,-73.865050,40.679371,-73.858992,0.572652,MST
40.749669,-73.898453,40.752885,-73.906006,0.729844,MST
40.749669,-73.898453,40.746325,-73.896403,0.409981,MST
40.877850,-73.866256,40.883895,-73.862633,0.737965,MST
40.877850,-73.866256,40.871356,-73.867164,0.726124,MST
40.689630,-73.922270,40.686370,-73.916559,0.602721,MST
40.873244,-73.887138,40.873412,-73.890064,0.246729,MST
40.822008,-73.953676,40.815581,-73.958372,0.816629,MST
40.754222,-73.984569,40.753821,-73.981963,0.223992,MST
40.743132,-73.918435,40.743781,-73.924016,0.475681,MST
40.788644,-73.976218,40.793919,-73.972323,0.671985,MST
40.641362,-74.017881,40.645069,-74.014034,0.524654,MST
40.641362,-74.017881,40.635064,-74.011719,0.872220,MST
40.874561,-73.909831,40.878856,-73.904834,0.636078,MST
40.565110,-74.126320,40.573480,-74.117210,1.207606,MST
40.565110,-74.126320,40.556400,-74.136907,1.318286,MST
40.669847,-73.950466,40.670682,-73.958131,0.653087,MST
40.824783,-73.944216,40.824783,-73.944216,0.000000,MST
40.629270,-73.961639,40.635082,-73.962793,0.653561,MST
40.747659,-73.883697,40.748408,-73.876613,0.602539,MST
40.747659,-73.883697,40.746644,-73.891338,0.653505,MST
40.662742,-73.950850,40.656652,-73.950200,0.679393,MST
40.673580,-73.995959,40.670272,-73.989779,0.637925,MST
40.754622,-73.845625,40.759600,-73.830030,1.425407,MST
40.828584,-73.879159,40.826525,-73.886283,0.641644,MST
40.684331,-73.832163,40.685951,-73.825798,0.566117,MST
40.626472,-73.996895,40.631435,-73.995476,0.564703,MST
40.752769,-73.979189,40.753821,-73.981963,0.261308,MST
40.752769,-73.979189,40.751776,-73.976848,0.226002,MST
40.680438,-73.950426,40.679921,-73.940858,0.808874,MST
40.680438,-73.950426,40.680596,-73.955827,0.455780,MST
40.836013,-73.939892,40.840556,-73.940133,0.505565,MST
40.730328,-73.992629,40.730054,-73.991070,0.134852,MST
40.730328,-73.992629,40.725915,-73.994659,0.519664,MST
40.711926,-73.940670,40.707739,-73.939850,0.470676,MST
40.754203,-73.942836,40.759145,-73.953260,1.035793,MST
40.644041,-73.979678,40.636119,-73.978172,0.890004,MST
40.643748,-74.073643,40.636949,-74.074835,0.762675,MST
40.608382,-73.815925,40.660476,-73.830301,5.918251,MST
40.733106,-73.869229,40.729846,-73.861604,0.737696,MST
40.688246,-73.980492,40.687119,-73.975375,0.449277,MST
40.747023,-73.945264,40.747846,-73.946000,0.110539,MST
40.747023,-73.945264,40.744065,-73.949724,0.499353,MST
40.699430,-73.912385,40.699814,-73.911586,0.079750,MST
40.836488,-73.847036,40.834255,-73.851222,0.430897,MST
40.836488,-73.847036,40.839892,-73.842952,0.511182,MST
40.699814,-73.911586,40.702762,-73.907740,0.461053,MST
40.700486,-73.807969,40.702147,-73.801109,0.607069,MST
40.737826,-74.000201,40.737335,-73.996786,0.292859,MST
40.737826,-74.000201,40.733422,-74.002906,0.540141,MST
40.737826,-74.000201,40.739777,-74.002578,0.295246,MST
40.596612,-74.087368,40.603117,-74.084087,0.774550,MST
40.592943,-73.776013,40.595398,-73.768175,0.715888,MST
40.676992,-73.898654,40.674542,-73.896548,0.325206,MST
40.712646,-73.783817,40.710470,-73.793604,0.859661,MST
40.677316,-73.983110,40.680829,-73.975098,0.780426,MST
40.692435,-73.860010,40.693879,-73.851576,0.728968,MST
40.661453,-73.916327,40.664717,-73.922610,0.642322,MST
40.678822,-73.920786,40.679364,-73.930729,0.840628,MST
40.714441,-73.831008,40.718331,-73.837324,0.685897,MST
40.664635,-73.894895,40.664038,-73.900571,0.483327,MST
40.664635,-73.894895,40.665449,-73.889395,0.472645,MST
40.805368,-73.914042,40.807566,-73.919240,0.501134,MST
40.604556,-73.998168,40.607954,-74.001736,0.483207,MST
40.640914,-73.994304,40.636260,-73.994791,0.519130,MST
40.834255,-73.851222,40.833226,-73.860816,0.815224,MST
40.748408,-73.876613,40.749145,-73.869527,0.602516,MST
40.688089,-73.966839,40.686113,-73.973946,0.638253,MST
40.718315,-73.987437,40.713715,-73.990173,0.561071,MST
40.577621,-73.961376,40.576312,-73.968501,0.619104,MST
40.706092,-73.950308,40.703869,-73.947408,0.347647,MST
40.766779,-73.921479,40.770258,-73.917843,0.493366,MST
40.678856,-73.903240,40.679498,-73.904512,0.128848,MST
40.706821,-74.009100,40.706476,-74.011056,0.169280,MST
40.573480,-74.117210,40.578965,-74.109704,0.879691,MST
40.833771,-73.918440,40.835537,-73.921400,0.317135,MST
40.516578,-74.242096,40.512764,-74.251961,0.935579,MST
40.718267,-73.993753,40.720280,-73.993915,0.224251,MST
40.683194,-73.873785,40.681410,-73.880039,0.563433,MST
40.750373,-73.991057,40.749567,-73.987950,0.276645,MST
40.750373,-73.991057,40.752287,-73.993391,0.289740,MST
40.750373,-73.991057,40.747215,-73.993365,0.401384,MST
40.752885,-73.906006,40.756312,-73.913333,0.725329,MST
40.883895,-73.862633,40.888022,-73.860341,0.497710,MST
40.818410,-73.926718,40.818375,-73.927351,0.053409,MST
40.818410,-73.926718,40.816109,-73.917757,0.796311,MST
40.712582,-74.009781,40.713051,-74.008811,0.096973,MST
40.818375,-73.927351,40.813224,-73.929849,0.610124,MST
40.655292,-73.961495,40.656652,-73.950200,0.964732,MST
40.655292,-73.961495,40.650527,-73.962982,0.544491,MST
40.580903,-73.835592,40.583209,-73.827559,0.725228,MST
40.622687,-74.028398,40.616622,-74.030876,0.706084,MST
40.674772,-73.957624,40.670682,-73.958131,0.456793,MST
40.674772,-73.957624,40.680596,-73.955827,0.665093,MST
40.672710,-73.890358,40.674542,-73.896548,0.560366,MST
40.871356,-73.867164,40.865462,-73.867352,0.655574,MST
40.849505,-73.933596,40.851695,-73.937969,0.441119,MST
40.595398,-73.768175,40.600066,-73.761353,0.775355,MST
40.588841,-73.983765,40.592721,-73.978230,0.636059,MST
40.835537,-73.921400,40.840075,-73.917791,0.588900,MST
40.625322,-73.976127,40.629755,-73.976971,0.498047,MST
40.679498,-73.904512,40.682829,-73.905249,0.375568,MST
40.856093,-73.900741,40.858407,-73.903879,0.368584,MST
40.703869,-73.947408,40.700377,-73.950234,0.455547,MST
40.703869,-73.947408,40.700260,-73.941126,0.664438,MST
40.866978,-73.893509,40.873412,-73.890064,0.771847,MST
40.679371,-73.858992,40.679843,-73.851470,0.636472,MST
40.617410,-73.985026,40.611815,-73.981848,0.677504,MST
40.746644,-73.891338,40.746848,-73.891394,0.023169,MST
40.686370,-73.916559,40.682893,-73.910456,0.643660,MST
40.656652,-73.950200,40.650843,-73.949575,0.648080,MST
40.755882,-74.001910,40.752287,-73.993391,0.821407,MST
40.670272,-73.989779,40.665414,-73.992872,0.599877,MST
40.670272,-73.989779,40.670847,-73.988302,0.140018,MST
40.715478,-74.009266,40.714111,-74.008585,0.162479,MST
40.636119,-73.978172,40.629755,-73.976971,0.714865,MST
40.749719,-73.987823,40.749567,-73.987950,0.020003,MST
40.824073,-73.893064,40.826525,-73.886283,0.632364,MST
40.631435,-73.995476,40.636260,-73.994791,0.539620,MST
40.713051,-74.008811,40.714111,-74.008585,0.119396,MST
40.830518,-73.941514,40.824783,-73.944216,0.677016,MST
40.746848,-73.891394,40.746325,-73.896403,0.425955,MST
40.686113,-73.973946,40.687119,-73.975375,0.164411,MST
40.725915,-73.994659,40.725297,-73.996204,0.147217,MST
40.751776,-73.976848,40.751431,-73.976041,0.078055,MST
40.773440,-73.982209,40.775594,-73.976410,0.543890,MST
40.697466,-73.993086,40.694100,-73.991777,0.390212,MST
40.839306,-73.913400,40.840075,-73.917791,0.379155,MST
40.670847,-73.988302,40.666271,-73.980305,0.844877,MST
40.682893,-73.910456,40.682829,-73.905249,0.439124,MST
40.802098,-73.949625,40.805085,-73.954882,0.553267,MST
